"","avg_2018","avg_2019","bar_name","municipal","avg_2018_percent","avg_2019_percent"
"2561",2.6,2.9,"Bus Central Ave opp Rustlewood Rd","Milton",0,0
"2562",2.7,1.5,"Bus 324 Central Ave","Milton",0,0
"2563",0.4,1.6,"Bus Central Ave opp Hinckley Rd","Milton",0,0
"2564",0.5,0.3,"Bus Central Ave @ Columbine Rd","Milton",0,0
"2565",0.9,0.2,"Bus Central Ave @ Valley Rd","Milton",0,0
"2566",0.4,0,"Bus Central Ave @ Griggs Ln","Milton",0,0
"2567",8.4,9.9,"Bus Opp 32 S Main St","Randolph",0,0
"2568",0.3,0.2,"Bus S Main St @ Elgin Court","Randolph",0,0
"2569",0,0.1,"Bus S Main St @ Woodlawn St","Randolph",0,0
"2570",1,0.2,"Bus S Main St @ Fairview Ave","Randolph",0,0
"2571",0.7,0.1,"Bus S Main St @ Fairmount St","Randolph",0,0
"2572",0,0,"Bus S Main St @ Cole Terr","Randolph",0,0
"2573",0.1,0.1,"Bus S Main St @ Fitch Terr","Randolph",0,0
"2574",0,0,"Bus 309 S Main opp Rtichard Rd","Randolph",0,0
"2575",0.4,0,"Bus S Main St @ Stoughton St","Randolph",0,0
"2576",0.2,0.2,"Bus S Main St @ Selwyn Rd","Randolph",0,0
"2577",0,0.1,"Bus Opp 530 S Main St","Randolph",0,0
"2578",0.1,0,"Bus S Main St opp Centre St","Randolph",0,0
"2579",0.1,0.5,"Bus 625 S Main St opp Frederickson Dr","Randolph",0,0
"2580",0,0.2,"Bus 701 S Main St","Randolph",0,0
"2581",0,0.9,"Bus N Main St @ Langley Rd","Randolph",0,0
"2582",0,0,"Bus Main St opp Demarco Park","Avon",0,0
"2583",0,0,"Bus E Main St @ W Main St","Avon",0,0
"2584",7.4,2.8,"Bus E Main St @ E High St","Avon",0,0
"2585",0,0,"Bus 40 N Main St","Avon",0,0
"2586",5.5,5.9,"Bus S Main St @ Acorn Dr","Randolph",0,0
"2587",4,7.4,"Bus 702 S Main St","Randolph",0,0
"2588",7.7,7.9,"Bus S Main St @ Karen Dr","Randolph",0,0
"2589",4.6,5.1,"Bus S Main St @ Frederickson Dr","Randolph",0,0
"2590",1,0.9,"Bus S Main St @ Woodlawn Rd","Randolph",0,0
"2591",14.4,17.6,"Bus S Main St @ Centre St","Randolph",0,0
"2592",2.2,1.7,"Bus 498 S Main St","Randolph",0,0
"2593",3.1,2.4,"Bus S Main St opp Selwyn Rd","Randolph",0,0
"2594",4.8,5.6,"Bus S Main St @ Woodland Pkwy","Randolph",0,0
"2595",8.9,7.2,"Bus S Main St opp Fitch Terr","Randolph",0,0
"2596",2,3.3,"Bus S Main St opp Cole Terr","Randolph",0,0
"2597",1.1,0.9,"Bus S Main St opp Martin Terr","Randolph",0,0
"2598",12.4,10.6,"Bus S Main St @ Darrell Dr","Randolph",0,0
"2599",3.6,3.4,"Bus S Main St @ Van Beal Rd","Randolph",0,0
"2600",5.4,4,"Bus S Main St @ Maple St","Randolph",0,0
"2601",7.8,8.9,"Bus 32 S Main St","Randolph",0,0
"2602",2.2,1.6,"Bus Union St @ South St","Randolph",0,0
"2603",0,0.1,"Bus Union St opp Prospect Ave","Randolph",0,0
"2604",1.6,1.2,"Bus Union St @ Fencourt Ave","Randolph",0,0
"2605",5.2,9,"Bus 316 Union St opp Fencourt Ave","Randolph",0,0
"2606",11.7,14.2,"Bus Union St @ Prospect Ave","Randolph",0,0
"2607",13.4,10.7,"Bus Union St @ Howard St","Randolph",0,0
"2608",154,150.5,"Bus North St @ Union St","Randolph",0,0
"2609",215.6,197.2,"Bus N Main St opp Memorial Pkwy","Randolph",0,0
"2610",137.9,130.1,"Bus N Main St opp Warren St","Randolph",0,0
"2611",4.7,1,"Bus N Main St @ Credit Union Way","Randolph",0,0
"2612",42.4,55.6,"Bus N Main St @ Pleasant St","Randolph",0,0
"2613",24.8,32.2,"Bus N Main St @ Park St","Randolph",0,0
"2614",19.3,27.4,"Bus N Main St @ Roel St","Randolph",0,0
"2615",15.9,13.3,"Bus N Main St @ Mt Pleasant Sq","Randolph",0,0
"2616",15.6,11.8,"Bus N Main St @ School Ln","Randolph",0,0
"2617",31,28.6,"Bus N Main St @ Liberty St","Randolph",0,0
"2618",4.5,6.9,"Bus 571 N Main St","Randolph",0,0
"2619",38.1,28,"Bus 641 N Main St","Randolph",0,0
"2620",4.4,1.9,"Bus 721 N Main St","Randolph",0,0
"2621",40.5,37,"Bus N Main St @ Francis Dr","Randolph",0,0
"2622",140.3,133.2,"Bus N Main St @ Oak St","Randolph",0,0
"2623",6.9,5.2,"Bus 901 N Main St","Randolph",0,0
"2624",10.6,11.4,"Bus 969 N Main St","Randolph",0,0
"2625",16,16.6,"Bus N Main St opp Intervale Terr","Randolph",0,0
"2626",24.9,22.8,"Bus N Main St @ Charles St","Randolph",0,0
"2627",17.8,16.7,"Bus N Main St @ Bennington St","Randolph",0,0
"2628",17.3,19.3,"Bus N Main St opp Stacy St","Randolph",0,0
"2629",36.3,33.1,"Bus N Main St @ Oliver St","Randolph",0,0
"2630",17.6,18.1,"Bus N Main St @ Ballard St","Randolph",0,0
"2631",0.6,0.7,"Bus Randolph Ave @ Chickataubut Rd","Milton",0,0
"2632",0.9,0.4,"Bus 1248 Randolph Ave","Milton",0,0
"2633",0.3,1.1,"Bus Randolph Ave @ Eager Rd","Milton",0,0
"2634",1.7,2.7,"Bus Randolph Ave opp Hillside St","Milton",0,0
"2635",0.5,0.2,"Bus Randolph Ave @ Hilltop St","Milton",0,0
"2636",0.9,0.4,"Bus Randolph Ave @ Nahanton Ave","Milton",0,0
"2637",0.9,0.6,"Bus Randolph Ave @ Ridgewood Rd","Milton",0,0
"2638",1.1,0.1,"Bus Randolph Ave opp Hallen Ave","Milton",0,0
"2639",2.9,0,"Bus Randolph Ave opp Highland St","Milton",0,0
"2640",0.9,2.7,"Bus Randolph Ave @ Access Rd","Milton",0,0
"2641",5.9,5,"Bus Whitwell St @ Dixwell Ave","Quincy",0,0
"2642",2.3,1.9,"Bus Whitwell St @ Glendale Rd","Quincy",0,0
"2643",0.4,0,"Bus Whitwell St @ Maywood Ave","Quincy",0,0
"2644",1.2,0,"Bus 198 Whitwell St","Quincy",0,0
"2645",2.6,2.7,"Bus Whitwell St @ Roselin Ave","Quincy",0,0
"2646",2.8,3.2,"Bus Whitwell St opp Farrell St","Quincy",0,0
"2647",0.6,1.1,"Bus 52 Whitwell St","Quincy",0,0
"2648",1.2,1.4,"Bus 529 Adams St","Quincy",0,0
"2649",0.7,0.7,"Bus Adams St @ Reservoir Rd","Quincy",0,0
"2650",0.3,0.1,"Bus Adams St opp White St","Quincy",0,0
"2651",0,0.4,"Bus Adams St @ Greenview St","Quincy",0,0
"2652",0.1,0.5,"Bus Edge Hill Rd opp Grafton Ave","Milton",0,0
"2653",0,0.2,"Bus Edge Hill Rd @ Reservation Rd","Milton",0,0
"2654",0,0,"Bus Edge Hill Rd @ Otis St","Milton",0,0
"2655",0,0,"Bus Edge Hill Rd @ Westvale Rd","Milton",0,0
"2656",0.1,1.4,"Bus 80 Edge Hill Rd","Milton",0,0
"2657",0,0.2,"Bus Edge Hill Rd @ Pleasant St","Milton",0,0
"2658",1.9,0.6,"Bus Pleasant St @ Hazel St","Milton",0,0
"2659",0.4,1.2,"Bus Pleasant St @ Badger Cir","Milton",0,0
"2660",0,0.1,"Bus Pleasant St @ Gun Hill St","Milton",0,0
"2661",0.2,0.3,"Bus Pleasant St @ Lodge St","Milton",0,0
"2662",0.1,0.1,"Bus Pleasant St @ Reedsdale Rd","Milton",0,0
"2663",0.1,0.2,"Bus Reedsdale Rd @ Randolph Ave","Milton",0,0
"2664",1.3,0.2,"Bus Brook Rd @ Standish Rd","Milton",0,0
"2665",0,0,"Bus Brook Rd @ Windsor Rd","Milton",0,0
"2666",0.3,0,"Bus 250 Brook Rd","Milton",0,0
"2667",0.2,0,"Bus Brook Rd @ Brandon Rd","Milton",0,0
"2668",0,0.3,"Bus Brook Rd @ Briarfield Rd","Milton",0,0
"2669",1.2,2.2,"Bus Brook Rd @ Blue Hills Pkwy","Milton",0,0
"2670",0.1,0,"Bus Blue Hills Pkwy @ Curtis Rd","Milton",0,0
"2671",0.4,0.2,"Bus Blue Hills Pkwy @ Blue Hill Ave","Milton",0,0
"2672",1.9,1.6,"Bus Brook Rd @ Saint Marys Rd","Milton",0,0
"2673",3.5,2,"Bus Opp 250 Brook Rd","Milton",0,0
"2674",0,0,"Bus Brook Rd opp Windsor Rd","Milton",0,0
"2675",4.1,3.8,"Bus Brook Rd @ Lincoln St","Milton",0,0
"2676",0.2,1.7,"Bus Reedsdale Rd @ Randolph Ave","Milton",0,0
"2677",0,0,"Bus Pleasant St @ Reedsdale Rd","Milton",0,0
"2678",0,0.4,"Bus Pleasant St @ Bailey Ave","Milton",0,0
"2679",0.6,1.5,"Bus Pleasant St @ Mathaurs St","Milton",0,0
"2680",2.6,2.5,"Bus Pleasant St @ Nancy Rd","Milton",0,0
"2681",0.8,1.1,"Bus Pleasant St @ Horton Pl","Milton",0,0
"2682",1.9,1.8,"Bus Pleasant St @ Lawrence Rd","Milton",0,0
"2683",0,0.1,"Bus Opp 80 Edge Hill Rd","Milton",0,0
"2684",0.3,0.4,"Bus Edge Hill Rd opp Westvale Rd","Milton",0,0
"2685",1.6,2.6,"Bus Washington St @ Lithgow St","Boston",0,0
"2686",0,0,"Bus Edge Hill Rd @ Cedar Rd","Milton",0,0
"2687",0.8,1,"Bus Edge Hill Rd @ Huntington Rd","Milton",0,0
"2688",0,0,"Bus Edge Hill Rd @ Grafton Ave","Milton",0,0
"2689",3.3,2.7,"Bus Adams St @ Robertson St","Quincy",0,0
"2690",3.9,4.1,"Bus Adams St @ Campbell St","Quincy",0,0
"2691",0.3,0.1,"Bus Adams St @ White St","Quincy",0,0
"2692",8.1,4.7,"Bus Adams St @ Alrick Rd","Quincy",0,0
"2693",2.9,7.1,"Bus Adams St @ Adams Plaza","Quincy",0,0
"2694",0,0,"Bus Opp 52 Whitwell St","Quincy",0,0
"2695",2.6,1.4,"Bus Whitwell St @ Farrell St","Quincy",0,0
"2696",0.9,0.7,"Bus Whitwell St @ Cranch St","Quincy",0,0
"2697",0.1,0,"Bus 197 Whitwell St","Quincy",0,0
"2698",0,0,"Bus Whitwell St opp Maywood Ave","Quincy",0,0
"2699",0.8,1.4,"Bus Whitwell St @ Deldorf St","Quincy",0,0
"2700",7.5,4.2,"Bus Whitwell St @ Granite St","Quincy",0,0
"2701",0.1,0.1,"Bus Brook Rd @ Central Ave","Milton",0,0
"2702",119,129.2,"Bus Market Square @ Western Ave","Lynn",0,0
"2703",113.8,121.1,"Bus North St opp Lynde St","Salem",0,0
"2704",2.1,2.6,"Bus Essex St @ Beckford St","Salem",0,0
"2705",11,10.3,"Bus Essex St @ Monroe St","Salem",0,0
"2706",14.8,11.3,"Bus Essex St @ Flint St","Salem",0,0
"2707",34.9,29,"Bus Essex St opp Warren St","Salem",0,0
"2708",17,26.1,"Bus Highland Ave @ Proctor St","Salem",0,0
"2709",0.3,0,"Bus Highland Ave @ Cherry Hill Ave","Salem",0,0
"2710",3.3,5.9,"Bus Highland Ave @ Valley St","Salem",0,0
"2711",24.8,29.1,"Bus Highland Ave @ Marlborough Rd","Salem",0,0
"2712",2,2.2,"Bus Highland Ave @ Thomas Circle","Salem",0,0
"2713",1.1,1.1,"Bus Highland Ave @ Ravenna Ave","Salem",0,0
"2714",4.9,5.2,"Bus Highland Ave @ 400 Highland Place","Salem",0,0
"2715",1.4,3.9,"Bus Highland Ave @ Belleaire Ave","Lynn",0,0
"2716",7,7,"Bus Western Ave @ Fays Ave","Lynn",0,0
"2717",1.9,0.6,"Bus Western Ave opp Victory Rd","Lynn",0,0
"2718",18.2,17.9,"Bus Western Ave opp Eastern Ave","Lynn",0,0
"2719",10.9,16.8,"Bus Western Ave @ Maple St","Lynn",0,0
"2720",39.1,38.5,"Bus Western Ave @ Chatham St","Lynn",0,0
"2721",8.7,8.5,"Bus Western Ave opp Tracey Ave","Lynn",0,0
"2722",14,11.9,"Bus Western Ave @ Cross St","Lynn",0,0
"2723",47.1,45.7,"Bus Western Ave @ Chestnut St","Lynn",0,0
"2724",35.1,35.7,"Bus Western Ave @ Congress St","Lynn",0,0
"2725",19.4,17.1,"Bus Western Ave @ Park St","Lynn",0,0
"2726",22,24,"Bus Western Ave @ Mall St","Lynn",0,0
"2727",20.7,19.3,"Bus Western Ave @ Market Square","Lynn",0,0
"2728",43.2,49.7,"Bus 743 Western Ave","Lynn",0,0
"2729",128.2,119.4,"Bus Western Ave @ Breed Square","Lynn",0,0
"2730",83.5,90.1,"Bus Western Ave @ Summer St","Lynn",0,0
"2731",21.4,20.8,"Bus Western Ave @ Albion St","Lynn",0,0
"2732",31.2,28.5,"Bus Western Ave @ Ida St","Lynn",0,0
"2733",14.7,18,"Bus Western Ave @ MBTA Lynn Garage","Lynn",0,0
"2734",15.6,27.2,"Bus Western Ave @ Cooper St","Lynn",0,0
"2735",11.9,14,"Bus Salem Tnpk @ Ballard St","Saugus",0,0
"2736",41.8,50.8,"Bus Broadway @ Ward St","Revere",0,0
"2737",2.9,1.5,"Bus 462 American Legion Hwy","Revere",0,0
"2738",27.3,5.2,"Bus American Legion Hwy @ Revere St","Revere",0,0
"2739",62,52.9,"Bus Cambridge St @ Government Ctr Sta","Boston",0,0
"2740",47.4,29.3,"Bus Sudbury St @ Congress St - Haymarket Sta","Boston",0,0
"2741",33.6,9.6,"Bus American Legion Hwy @ Revere St","Revere",0,0
"2742",10,11.7,"Bus American Legion Hwy @ Hutchinson St","Revere",0,0
"2743",46.1,57.9,"Bus Brown Circle Rotary","Revere",0,0
"2744",2.2,4.3,"Bus Salem Tnpk @ Ballard St","Saugus",0,0
"2745",7.7,10.6,"Bus Western Ave opp Cooper St","Lynn",0,0
"2746",52.2,75.8,"Bus Western Ave opp Lynn Garage","Lynn",0,0
"2747",30.2,24.2,"Bus Western Ave @ Minot St","Lynn",0,0
"2748",81.1,75.5,"Bus Western Ave @ Summer St","Lynn",0,0
"2749",29.7,43.6,"Bus Western Ave @ Walden St","Lynn",0,0
"2750",19.3,19.2,"Bus 760 Western Ave","Lynn",0,0
"2751",89.2,84.4,"Bus Market Square @ Western Ave","Lynn",0,0
"2752",115.9,48.8,"Bus American Legion Hwy @ Bell Circle","Revere",0,0
"2753",33.4,45,"Bus Western Ave @ Market Square","Lynn",0,0
"2754",12.1,13.8,"Bus Western Ave opp Barrett St","Lynn",0,0
"2755",5.6,4.2,"Bus Western Ave @ Park St","Lynn",0,0
"2756",24.7,22.4,"Bus Western Ave @ Brimblecom St","Lynn",0,0
"2757",20,23.8,"Bus Western Ave @ Franklin St","Lynn",0,0
"2758",37.6,31,"Bus Western Ave @ Washington St","Lynn",0,0
"2759",3.2,5.2,"Bus Western Ave @ West Colony Rd","Lynn",0,0
"2760",3.7,1.8,"Bus Western Ave @ Tracy Ave","Lynn",0,0
"2761",10.9,10.1,"Bus Western Ave @ Chatham St","Lynn",0,0
"2762",1.9,1.5,"Bus Western Ave @ Waitt Ave","Lynn",0,0
"2763",15.6,17.1,"Bus Western Ave @ Linton Rd","Lynn",0,0
"2764",0,0.4,"Bus Western Ave @ Victory Rd","Lynn",0,0
"2765",2.1,1.5,"Bus Western Ave @ Fays Ave","Lynn",0,0
"2766",0.4,0.1,"Bus Western Ave @ Buchanan Circle","Lynn",0,0
"2767",2.5,5,"Bus Highland Ave opp Walmart","Salem",0,0
"2768",0,0,"Bus Highland Ave @ Cedar Rd","Salem",0,0
"2769",2,6.2,"Bus Highland Ave @ Greenledge St","Salem",0,0
"2770",6.8,9.1,"Bus 81 Highland Ave @ Salem Hospital","Salem",0,0
"2771",0.1,0.4,"Bus Opp 30 Highland Ave","Salem",0,0
"2772",1.1,1.3,"Bus Essex St @ Warren St","Salem",0,0
"2773",1.6,1,"Bus Essex St @ Flint St","Salem",0,0
"2774",0.1,0.2,"Bus Essex St opp Monroe St","Salem",0,0
"2775",0.1,0,"Bus Essex St @ Hamilton st","Salem",0,0
"2776",0.3,1.5,"Bus Essex St @ Summer St","Salem",0,0
"2777",19.3,25.4,"Bus 10 Sylvan St","Peabody",0,0
"2778",6.1,9.6,"Bus Washington St @ New Derby St","Salem",0,0
"2779",1.1,2.9,"Bus Washington St @ Church St","Salem",0,0
"2780",0.5,0.1,"Bus Lynnfield St @ Bartholomew St","Peabody",0,0
"2781",0.9,0.2,"Bus First Ave @ Lynnfield St","Peabody",0,0
"2782",0.2,0.7,"Bus Centennial Dr @ First Ave","Peabody",0,0
"2783",0,0.1,"Bus Centennial Dr @ Corporation Way","Peabody",0,0
"2784",0,0,"Bus Centennial Dr opp Marriott Dr","Peabody",0,0
"2785",0.5,0.3,"Bus Centennial Dr opp Rt128 Ramp","Peabody",0,0
"2786",5.5,10.6,"Bus Essex Ctr Dr @ Essex Green Dr","Peabody",0,0
"2787",8.6,6.8,"Bus Lahey Clinic before Crosswalk","Peabody",0,0
"2788",2.7,20.2,"Bus Essex Ctr Dr opp Essex Green Dr","Peabody",0,0
"2789",6.6,8.5,"Bus opp 11 Centennial Dr","Peabody",0,0
"2790",1.6,2.7,"Bus Centennial Dr opp Corporation Way","Peabody",0,0
"2791",2.6,3.6,"Bus 2 Centennial Dr","Peabody",0,0
"2792",5.9,15.9,"Bus First Ave opp Centennial Dr","Peabody",0,0
"2793",5.1,6.5,"Bus First Ave @ Lynnfield St","Peabody",0,0
"2794",1.2,0.9,"Bus Lynnfield St opp Bartholomew St","Peabody",0,0
"2795",0.9,2,"Bus Opp 10 Sylvan St","Peabody",0,0
"2796",47.1,40.2,"Bus Endicott St @ Commonwealth Ave","Danvers",0,0
"2797",0.2,0,"Bus North St opp Mason St","Salem",0,0
"2798",0,0,"Bus North St @ Dearborn St","Salem",0,0
"2799",0,0,"Bus North St @ Orne St","Salem",0,0
"2800",0,0,"Bus North St @ Liberty Hill Ave","Salem",0,0
"2801",0,0,"Bus North St @ Garden Terr","Salem",0,0
"2802",0,0.1,"Bus North St @ Woodside St","Salem",0,0
"2803",0,0,"Bus North St opp Cushing St","Salem",0,0
"2804",0,0,"Bus North St @ Highland St","Salem",0,0
"2805",0,0,"Bus Margin St opp Margin St Ct","Peabody",0,0
"2806",0,0,"Bus 176 Water St","Danvers",0,0
"2807",0,0,"Bus Water St @ S Liberty St","Danvers",0,0
"2808",10,10.7,"Bus Endicott St @ Market Basket","Danvers",0,0
"2809",0.2,0.7,"Bus Commonwealth Ave @ Endicott St","Danvers",0,0
"2810",0,0,"Bus Water St @ Broad St","Danvers",0,0
"2812",0,0,"Bus Opp 176 Water St","Danvers",0,0
"2813",0,0.1,"Bus Margin St @ Margin St Ct","Peabody",0,0
"2815",0.1,0,"Bus North St @ Cushing St","Salem",0,0
"2816",0,0,"Bus North St opp Nursery St","Salem",0,0
"2817",0,0,"Bus North St @ Cressey Ave","Salem",0,0
"2818",0.3,0.6,"Bus North St @ Symonds Ave","Salem",0,0
"2819",0,0,"Bus North St @ School St","Salem",0,0
"2820",0,0,"Bus North St opp Dearborn St","Salem",0,0
"2821",0,0.2,"Bus North St @ Mason St","Salem",0,0
"2822",6.9,9.2,"Bus Lynnway @ Pleasant St","Lynn",0,0
"2823",28.7,45.6,"Bus 333 Lynnway","Lynn",0,0
"2824",22.5,25.7,"Bus Lynnway @ Shepard St","Lynn",0,0
"2825",80.4,79.8,"Bus Lynnway @ Commercial St","Lynn",0,0
"2826",0.1,0.5,"Bus 621 Lynnway","Lynn",0,0
"2827",8.2,11.5,"Bus 715 Lynnway","Lynn",0,0
"2828",67.1,71.7,"Bus 777 Lynnway","Lynn",0,0
"2829",1,3.3,"Bus Lynnway @ General Edwards Bridge","Lynn",0,0
"2830",62.2,59.4,"Bus Point of Pines","Revere",0,0
"2831",20.4,30.1,"Bus N Shore Rd @ Tobin Ave","Revere",0,0
"2832",37.5,57.1,"Bus N Shore Rd @ Oak Island St","Revere",0,0
"2833",3.5,8,"Bus N Shore Rd @ Freeman St","Revere",0,0
"2834",26.8,25.4,"Bus Beach St @ Shirley Ave - Bell Circle","Revere",0,0
"2835",0.6,0.3,"Bus 230 Burbank Hwy","Revere",0,0
"2836",0.1,0.3,"Bus McClellan Highway opp Tomasello Way","Boston",0,0
"2837",2.6,2.2,"Bus McClellan Highway @ Boardman St","Boston",0,0
"2838",0.3,1.1,"Bus McClellan Highway opp Addison St","Boston",0,0
"2839",6.5,12.2,"Bus McClellan Highway @ Addison St","Boston",0,0
"2840",21.8,16.9,"Bus McClellan Highway @ Boardman St","Boston",0,0
"2841",0,0,"Bus Burbank Hwy @ Suffolk Downs","Revere",0,0
"2842",3,1.7,"Bus Opp 40 Burbank Hwy","Revere",0,0
"2843",2.2,2,"Bus 281 Burbank Hwy","Revere",0,0
"2844",156.9,122.6,"Bus Beach St @ Upham St - Bell Circle","Revere",0,0
"2845",32.9,19.4,"Bus N Shore Rd @ Revere St","Revere",0,0
"2846",0.8,4.1,"Bus N Shore Rd opp Mills Ave","Revere",0,0
"2847",5.5,6.1,"Bus N Shore Rd @ John Ave Ext","Revere",0,0
"2848",2.1,1,"Bus Lynnway @ General Edwards Bridge","Lynn",0,0
"2849",53.6,57.7,"Bus Lynnway @ Hanson St","Lynn",0,0
"2850",18.7,7.5,"Bus Lynnway @ Harding St","Lynn",0,0
"2851",0.9,1.6,"Bus 626 Lynnway","Lynn",0,0
"2852",17,18.5,"Bus Lynnway @ Commercial St","Lynn",0,0
"2853",2.5,2.9,"Bus Lynnway opp Shepard St","Lynn",0,0
"2854",14.6,16.3,"Bus Lynnway @ Blossom St","Lynn",0,0
"2855",10.8,21.9,"Bus Broad St @ Nahant St","Lynn",0,0
"2856",10.5,11.3,"Bus Lewis St @ Atlantic St","Lynn",0,0
"2857",6.4,11.3,"Bus Lewis St @ Cherry St","Lynn",0,0
"2858",3.8,10.4,"Bus Ocean St opp Michigan Ave","Lynn",0,0
"2859",1.4,1.1,"Bus New Ocean St @ Rock Ave","Swampscott",0,0
"2860",4.2,5.2,"Bus New Ocean St @ Burrill St","Swampscott",0,0
"2861",1.5,1.2,"Bus Paradise Rd @ Shaw Rd","Swampscott",0,0
"2862",0,0.1,"Bus Paradise Rd @ Andrew Rd","Swampscott",0,0
"2863",29.5,28,"Bus Jack Satter House @ Revere Beach Blvd","Revere",0,0
"2864",0.7,0.9,"Bus Paradise Rd @ Ellis Rd","Swampscott",0,0
"2865",0.6,0.2,"Bus Paradise Rd @ Farragut Rd","Swampscott",0,0
"2866",0.3,0.1,"Bus Paradise Rd opp Franklin Ave","Swampscott",0,0
"2867",0.4,0.2,"Bus Paradise Rd @ Walker Rd","Swampscott",0,0
"2868",0,0,"Bus Paradise Rd @ Parsons Dr","Swampscott",0,0
"2869",0.1,0,"Bus Paradise Rd opp Longwood Dr","Swampscott",0,0
"2870",0.7,1,"Bus 331 Paradise Rd","Swampscott",0,0
"2871",1.4,1.5,"Bus 383 Paradise Rd","Swampscott",0,0
"2872",9.4,3.4,"Bus Paradise Rd @ Vinnin St","Swampscott",0,0
"2873",4.3,2.9,"Bus Salem St @ Sunbeam Ln","Swampscott",0,0
"2874",0.6,0.6,"Bus Salem St @ Humphrey St","Swampscott",0,0
"2875",0.2,0,"Bus Humphrey St @ Beach Bluff Ave","Swampscott",0,0
"2876",1.6,1.7,"Bus Humphrey St @ Seaview Ave","Marblehead",0,0
"2877",2.2,1.1,"Bus Humphrey St @ May St","Marblehead",0,0
"2878",0.8,0.3,"Bus Humphrey St opp Ruby Ave","Marblehead",0,0
"2879",0.7,1.5,"Bus Humphrey St @ Rockaway Ave","Marblehead",0,0
"2880",1.3,0.7,"Bus Humphrey St @ Clifton Ave","Marblehead",0,0
"2881",0,0.1,"Bus Humphrey St @ Ware Ln","Marblehead",0,0
"2882",0.4,1.1,"Bus Humphrey St @ Hereford Rd","Marblehead",0,0
"2883",0.6,0.5,"Bus Humphrey St @ Glendale Rd","Marblehead",0,0
"2884",0.2,1.2,"Bus Humphrey St @ Sevinor Rd","Marblehead",0,0
"2885",0.1,0.4,"Bus Humphrey St @ Sheldon Rd","Marblehead",0,0
"2886",0.6,1.3,"Bus Humphrey St @ Countryside Ln","Marblehead",0,0
"2887",15.8,10.3,"Bus Humphrey St @ Lafayette St","Marblehead",0,0
"2888",0.3,0.9,"Bus Pleasant St @ Smith St","Marblehead",0,0
"2889",0,0.3,"Bus Pleasant St @ Devereux St","Marblehead",0,0
"2890",0.7,0.4,"Bus Pleasant St @ Bubier Rd","Marblehead",0,0
"2891",0,0.4,"Bus Pleasant St @ Gerry St","Marblehead",0,0
"2892",0.2,0.4,"Bus Pleasant St opp Bessom St","Marblehead",0,0
"2893",0.7,0.4,"Bus Pleasant St opp Anderson St","Marblehead",0,0
"2894",4.1,5.6,"Bus Pleasant St @ Essex St","Marblehead",0,0
"2895",0.3,0.6,"Bus Pleasant St @ Rockaway St","Marblehead",0,0
"2896",0.1,0.5,"Bus Pleasant St @ Washington St","Marblehead",0,0
"2897",0,0.5,"Bus Washington St @ State St","Marblehead",0,0
"2898",0.1,0,"Bus Washington St @ Pickett St","Marblehead",0,0
"2899",0,0,"Bus Opp 27 Washington St","Marblehead",0,0
"2900",40.7,33.5,"Bus 7 Franklin St @ Fire House","Marblehead",0,0
"2901",2.5,1.5,"Bus Opp 56 Humphrey St","Swampscott",0,0
"2902",0.9,2.4,"Bus Opp 174 Humphrey St","Swampscott",0,0
"2903",0,0,"Bus 281 Humphrey St","Swampscott",0,0
"2904",0.5,1.6,"Bus Humphrey St @ Greenwood Ave","Swampscott",0,0
"2905",0.4,1.1,"Bus Humphrey St @ Marshall St","Swampscott",0,0
"2906",0,0.2,"Bus 509 Humphrey St","Swampscott",0,0
"2907",0,0.1,"Bus Humphrey St opp Millett Rd","Swampscott",0,0
"2908",0.9,0.6,"Bus Humphrey St opp Pleasant St","Swampscott",0,0
"2909",0.1,0,"Bus Humphrey St @ Bates Rd","Swampscott",0,0
"2910",0.1,0.2,"Bus Humphrey St @ Shelton Rd","Swampscott",0,0
"2911",0.3,0.1,"Bus Humphrey St @ Puritan Rd","Swampscott",0,0
"2912",0,0.1,"Bus Humphrey St opp Orchard Rd","Swampscott",0,0
"2913",0,0.2,"Bus Humphrey St @ Palmer Ave","Swampscott",0,0
"2914",0.1,0,"Bus Humphrey St @ Ocean Ave","Swampscott",0,0
"2915",0.9,1.1,"Bus Humphrey St opp Salem St","Swampscott",0,0
"2916",7.8,5.1,"Bus Washington St @ Pearl St","Marblehead",0,0
"2917",28.3,21.2,"Bus Mugford St @ Washington St","Marblehead",0,0
"2918",2,2.3,"Bus 27 Mugford St","Marblehead",0,0
"2919",2.8,3.8,"Bus Elm St @ Harris St","Marblehead",0,0
"2920",18.4,16.4,"Bus Elm St @ Creesy St","Marblehead",0,0
"2921",48,50.1,"Bus Pleasant St @ Spring St","Marblehead",0,0
"2922",13.8,15.7,"Bus Pleasant St @ Anderson St","Marblehead",0,0
"2923",31.7,27.6,"Bus Pleasant St @ Bessom St","Marblehead",0,0
"2924",6.4,7.5,"Bus Pleasant St opp Gerry St","Marblehead",0,0
"2925",9,11,"Bus Pleasant St @ Maverick St","Marblehead",0,0
"2926",4,3.3,"Bus Pleasant St @ Devereux Terr","Marblehead",0,0
"2927",4.7,5.9,"Bus Pleasant St @ Baldwin Rd","Marblehead",0,0
"2928",9.9,8.3,"Bus Humphrey St @ Lafayette St","Marblehead",0,0
"2929",8.8,9.2,"Bus Humphrey St @ Laurel St","Marblehead",0,0
"2930",3,3.2,"Bus Humphrey St @ Birch St","Marblehead",0,0
"2931",1.2,1.9,"Bus Humphrey St opp Sevinor Rd","Marblehead",0,0
